flight_id,airline_code,route_id,date_key,departure_time,arrival_time,dep_hour,duration_minutes,expected_duration,delay_minutes,is_delayed,is_early,is_severe_delay,is_overnight,is_duration_outlier,is_anomaly,anomaly_reason
SJ173,SJ,14,20260419,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,14,102,150,-48,False,True,False,False,False,False,
UK179,UK,19,20260419,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,14,290,177,113,True,False,True,False,False,True,severe_delay
UK221,UK,13,20260419,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,14,266,140,126,True,False,True,False,False,True,severe_delay
UK023,UK,20,20260419,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,14,288,184,104,True,False,True,False,False,True,severe_delay
SJ107,SJ,10,20260419,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,14,268,180,88,True,False,False,False,False,False,
AI073,AI,6,20260419,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,14,122,170,-48,False,True,False,False,False,False,
SJ187,SJ,26,20260419,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,14,203,177,26,False,False,False,False,False,False,
UK058,UK,27,20260419,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,13,198,173,25,False,False,False,False,False,False,
SJ063,SJ,27,20260419,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,13,105,173,-68,False,True,False,False,False,False,
SJ062,SJ,4,20260419,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,13,209,167,42,True,False,False,False,False,False,
UK048,UK,29,20260419,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,13,285,176,109,True,False,True,False,False,True,severe_delay
AI181,AI,30,20260419,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,13,206,164,42,True,False,False,False,False,False,
AI003,AI,4,20260419,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,13,208,167,41,True,False,False,False,False,False,
6F041,6F,27,20260419,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,13,209,173,36,True,False,False,False,False,False,
6F175,6F,28,20260419,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,13,115,132,-17,False,False,False,False,False,False,
6F013,6F,7,20260419,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,13,290,170,120,True,False,True,False,False,True,severe_delay
SJ040,SJ,7,20260419,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,13,212,170,42,True,False,False,False,False,False,
SJ016,SJ,23,20260419,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,13,205,177,28,False,False,False,False,False,False,
6F135,6F,30,20260419,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,12,46,164,-118,False,True,False,False,False,False,
6F150,6F,25,20260419,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,12,238,141,97,True,False,True,False,False,True,severe_delay
AI083,AI,17,20260419,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,12,43,176,-133,False,True,False,False,False,False,
SJ166,SJ,14,20260419,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,12,207,150,57,True,False,False,False,False,False,
SJ027,SJ,10,20260419,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,12,263,180,83,True,False,False,False,False,False,
6F134,6F,5,20260419,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,12,79,219,-140,False,True,False,False,False,False,
UK225,UK,26,20260419,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,12,136,177,-41,False,True,False,False,False,False,
SJ175,SJ,26,20260419,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,12,244,177,67,True,False,False,False,False,False,
AI182,AI,24,20260419,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,12,273,196,77,True,False,False,False,False,False,
AI190,AI,7,20260419,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,12,198,170,28,False,False,False,False,False,False,
AI120,AI,28,20260419,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,12,126,132,-6,False,False,False,False,False,False,
6F132,6F,27,20260419,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,12,60,173,-113,False,True,False,False,False,False,
UK102,UK,23,20260419,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,11,123,177,-54,False,True,False,False,False,False,
AI045,AI,25,20260419,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,11,159,141,18,False,False,False,False,False,False,
UK136,UK,23,20260419,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,11,223,177,46,True,False,False,False,False,False,
SJ238,SJ,26,20260419,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,11,238,177,61,True,False,False,False,False,False,
AI193,AI,30,20260419,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,11,274,164,110,True,False,True,False,False,True,severe_delay
6F001,6F,22,20260419,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,11,95,150,-55,False,True,False,False,False,False,
6F211,6F,26,20260419,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,11,291,177,114,True,False,True,False,False,True,severe_delay
SJ199,SJ,22,20260419,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,11,150,150,0,False,False,False,False,False,False,
SJ050,SJ,23,20260419,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,11,39,177,-138,False,True,False,False,False,False,
UK115,UK,1,20260419,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,11,120,140,-20,False,False,False,False,False,False,
AI037,AI,6,20260419,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,11,239,170,69,True,False,False,False,False,False,
6F235,6F,25,20260419,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,11,165,141,24,False,False,False,False,False,False,
UK111,UK,26,20260419,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,11,74,177,-103,False,True,False,False,False,False,
6F005,6F,10,20260419,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,11,263,180,83,True,False,False,False,False,False,
AI198,AI,15,20260419,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,10,203,165,38,True,False,False,False,False,False,
UK184,UK,30,20260419,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,10,131,164,-33,False,True,False,False,False,False,
6F219,6F,29,20260419,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,10,245,176,69,True,False,False,False,False,False,
UK066,UK,7,20260419,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,10,98,170,-72,False,True,False,False,False,False,
6F220,6F,22,20260419,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,10,58,150,-92,False,True,False,False,False,False,
AI180,AI,7,20260419,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,10,41,170,-129,False,True,False,False,False,False,
6F098,6F,5,20260419,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,10,151,219,-68,False,True,False,False,False,False,
AI141,AI,3,20260419,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,10,277,125,152,True,False,True,False,False,True,severe_delay
SJ170,SJ,1,20260419,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,10,105,140,-35,False,True,False,False,False,False,
SJ178,SJ,9,20260419,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,9,149,208,-59,False,True,False,False,False,False,
6F172,6F,6,20260419,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,9,293,170,123,True,False,True,False,False,True,severe_delay
UK220,UK,1,20260419,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,9,214,140,74,True,False,False,False,False,False,
SJ148,SJ,16,20260419,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,9,230,191,39,True,False,False,False,False,False,
UK065,UK,7,20260419,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,9,248,170,78,True,False,False,False,False,False,
6F243,6F,9,20260419,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,9,56,208,-152,False,True,False,False,False,False,
SJ193,SJ,13,20260419,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,9,159,140,19,False,False,False,False,False,False,
UK056,UK,25,20260419,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,9,46,141,-95,False,True,False,False,False,False,
AI219,AI,3,20260419,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,9,119,125,-6,False,False,False,False,False,False,
SJ073,SJ,11,20260419,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,9,108,167,-59,False,True,False,False,False,False,
6F052,6F,7,20260419,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,9,169,170,-1,False,False,False,False,False,False,
SJ201,SJ,3,20260419,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,9,122,125,-3,False,False,False,False,False,False,
UK028,UK,25,20260419,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,9,95,141,-46,False,True,False,False,False,False,
SJ119,SJ,7,20260419,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,8,156,170,-14,False,False,False,False,False,False,
AI165,AI,18,20260419,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,8,100,144,-44,False,True,False,False,False,False,
AI255,AI,28,20260419,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,8,267,132,135,True,False,True,False,False,True,severe_delay
AI202,AI,21,20260419,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,8,129,136,-7,False,False,False,False,False,False,
SJ039,SJ,27,20260419,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,8,207,173,34,True,False,False,False,False,False,
SJ051,SJ,6,20260419,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,8,218,170,48,True,False,False,False,False,False,
UK024,UK,26,20260419,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,8,300,177,123,True,False,True,False,True,True,severe_delay;duration_outlier
SJ006,SJ,21,20260419,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,8,32,136,-104,False,True,False,False,True,True,duration_outlier
AI207,AI,10,20260419,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,8,179,180,-1,False,False,False,False,False,False,
SJ168,SJ,12,20260419,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,8,252,174,78,True,False,False,False,False,False,
AI028,AI,22,20260419,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,7,42,150,-108,False,True,False,False,False,False,
6F094,6F,1,20260419,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,7,89,140,-51,False,True,False,False,False,False,
6F024,6F,8,20260419,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,7,226,157,69,True,False,False,False,False,False,
6F061,6F,27,20260419,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,7,41,173,-132,False,True,False,False,False,False,
AI032,AI,26,20260419,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,7,120,177,-57,False,True,False,False,False,False,
UK163,UK,19,20260419,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,7,102,177,-75,False,True,False,False,False,False,
SJ067,SJ,26,20260419,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,7,59,177,-118,False,True,False,False,False,False,
SJ106,SJ,13,20260419,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,7,144,140,4,False,False,False,False,False,False,
AI086,AI,14,20260419,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,7,176,150,26,False,False,False,False,False,False,
6F263,6F,19,20260419,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,7,83,177,-94,False,True,False,False,False,False,
6F163,6F,27,20260419,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,6,237,173,64,True,False,False,False,False,False,
SJ064,SJ,13,20260419,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,6,134,140,-6,False,False,False,False,False,False,
UK118,UK,21,20260419,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,6,60,136,-76,False,True,False,False,False,False,
UK022,UK,19,20260419,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,6,277,177,100,True,False,True,False,False,True,severe_delay
UK099,UK,10,20260419,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,6,248,180,68,True,False,False,False,False,False,
6F212,6F,2,20260419,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,6,282,97,185,True,False,True,False,False,True,severe_delay
AI023,AI,21,20260419,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,6,205,136,69,True,False,False,False,False,False,
SJ245,SJ,8,20260419,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,6,212,157,55,True,False,False,False,False,False,
6F066,6F,4,20260419,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,6,96,167,-71,False,True,False,False,False,False,
AI138,AI,18,20260419,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,5,50,144,-94,False,True,False,False,False,False,
SJ021,SJ,21,20260419,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,5,238,136,102,True,False,True,False,False,True,severe_delay
SJ136,SJ,21,20260419,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,5,139,136,3,False,False,False,False,False,False,
AI148,AI,25,20260419,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,5,171,141,30,False,False,False,False,False,False,
SJ014,SJ,9,20260419,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,5,59,208,-149,False,True,False,False,False,False,
6F104,6F,12,20260419,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,5,35,174,-139,False,True,False,False,False,False,
SJ121,SJ,13,20260419,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,5,75,140,-65,False,True,False,False,False,False,
UK174,UK,13,20260419,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,5,140,140,0,False,False,False,False,False,False,
AI033,AI,28,20260419,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,5,296,132,164,True,False,True,False,False,True,severe_delay
SJ122,SJ,12,20260419,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,5,287,174,113,True,False,True,False,False,True,severe_delay
UK095,UK,10,20260419,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,5,134,180,-46,False,True,False,False,False,False,
SJ026,SJ,15,20260419,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,5,258,165,93,True,False,True,False,False,True,severe_delay
6F221,6F,29,20260419,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,5,212,176,36,True,False,False,False,False,False,
SJ103,SJ,26,20260419,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,5,220,177,43,True,False,False,False,False,False,
SJ011,SJ,10,20260419,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,5,285,180,105,True,False,True,False,False,True,severe_delay
AI002,AI,21,20260419,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,5,120,136,-16,False,False,False,False,False,False,
AI046,AI,17,20260419,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,5,171,176,-5,False,False,False,False,False,False,
SJ053,SJ,13,20260419,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,5,98,140,-42,False,True,False,False,False,False,
AI236,AI,17,20260419,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,4,259,176,83,True,False,False,False,False,False,
AI254,AI,14,20260419,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,4,200,150,50,True,False,False,False,False,False,
6F063,6F,19,20260419,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,4,169,177,-8,False,False,False,False,False,False,
6F115,6F,26,20260419,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,4,102,177,-75,False,True,False,False,False,False,
UK070,UK,8,20260419,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,4,133,157,-24,False,False,False,False,False,False,
SJ147,SJ,2,20260419,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,4,262,97,165,True,False,True,False,False,True,severe_delay
UK201,UK,22,20260419,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,4,133,150,-17,False,False,False,False,False,False,
SJ234,SJ,2,20260419,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,4,123,97,26,False,False,False,False,False,False,
AI176,AI,3,20260419,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,4,125,125,0,False,False,False,False,False,False,
SJ045,SJ,20,20260419,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,4,287,184,103,True,False,True,False,False,True,severe_delay
SJ174,SJ,13,20260419,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,4,55,140,-85,False,True,False,False,False,False,
AI007,AI,29,20260419,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,4,120,176,-56,False,True,False,False,False,False,
AI143,AI,13,20260419,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,3,38,140,-102,False,True,False,False,False,False,
SJ241,SJ,19,20260419,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,3,159,177,-18,False,False,False,False,False,False,
AI020,AI,6,20260419,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,3,148,170,-22,False,False,False,False,False,False,
UK031,UK,13,20260419,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,3,215,140,75,True,False,False,False,False,False,
AI013,AI,21,20260419,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,3,77,136,-59,False,True,False,False,False,False,
AI249,AI,4,20260419,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,3,169,167,2,False,False,False,False,False,False,
UK046,UK,13,20260419,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,3,148,140,8,False,False,False,False,False,False,
UK168,UK,2,20260419,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,3,49,97,-48,False,True,False,False,False,False,
AI022,AI,10,20260419,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,3,115,180,-65,False,True,False,False,False,False,
UK218,UK,26,20260419,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,3,250,177,73,True,False,False,False,False,False,
UK142,UK,3,20260419,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,3,250,125,125,True,False,True,False,False,True,severe_delay
6F067,6F,26,20260419,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,2,183,177,6,False,False,False,False,False,False,
SJ217,SJ,7,20260419,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,2,187,170,17,False,False,False,False,False,False,
SJ143,SJ,17,20260419,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,2,57,176,-119,False,True,False,False,False,False,
AI243,AI,1,20260419,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,2,139,140,-1,False,False,False,False,False,False,
SJ246,SJ,8,20260419,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,2,60,157,-97,False,True,False,False,False,False,
6F170,6F,24,20260419,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,2,90,196,-106,False,True,False,False,False,False,
UK157,UK,12,20260419,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,2,60,174,-114,False,True,False,False,False,False,
UK172,UK,17,20260419,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,2,181,176,5,False,False,False,False,False,False,
SJ139,SJ,16,20260419,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,2,222,191,31,True,False,False,False,False,False,
UK085,UK,29,20260419,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,2,62,176,-114,False,True,False,False,False,False,
6F079,6F,30,20260419,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,2,244,164,80,True,False,False,False,False,False,
SJ032,SJ,27,20260419,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,2,142,173,-31,False,True,False,False,False,False,
6F182,6F,7,20260419,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,2,128,170,-42,False,True,False,False,False,False,
AI106,AI,21,20260419,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,2,73,136,-63,False,True,False,False,False,False,
AI200,AI,25,20260419,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,2,204,141,63,True,False,False,False,False,False,
6F142,6F,15,20260419,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,2,239,165,74,True,False,False,False,False,False,
SJ079,SJ,24,20260419,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,1,184,196,-12,False,False,False,False,False,False,
SJ082,SJ,8,20260419,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,1,39,157,-118,False,True,False,False,False,False,
SJ110,SJ,13,20260419,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,1,33,140,-107,False,True,False,False,True,True,duration_outlier
6F262,6F,29,20260419,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,1,63,176,-113,False,True,False,False,False,False,
UK143,UK,1,20260419,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,1,74,140,-66,False,True,False,False,False,False,
6F269,6F,25,20260419,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,1,82,141,-59,False,True,False,False,False,False,
6F214,6F,7,20260419,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,1,239,170,69,True,False,False,False,False,False,
SJ213,SJ,7,20260419,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,1,209,170,39,True,False,False,False,False,False,
SJ072,SJ,19,20260419,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,1,170,177,-7,False,False,False,False,False,False,
6F059,6F,8,20260419,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,1,290,157,133,True,False,True,False,False,True,severe_delay
UK202,UK,19,20260419,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,1,266,177,89,True,False,False,False,False,False,
UK037,UK,1,20260419,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,1,242,140,102,True,False,True,False,False,True,severe_delay
UK069,UK,13,20260419,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,1,133,140,-7,False,False,False,False,False,False,
SJ118,SJ,17,20260419,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,1,85,176,-91,False,True,False,False,False,False,
6F145,6F,13,20260419,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,1,76,140,-64,False,True,False,False,False,False,
UK097,UK,22,20260419,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,0,251,150,101,True,False,True,False,False,True,severe_delay
6F117,6F,13,20260419,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,0,65,140,-75,False,True,False,False,False,False,
6F226,6F,17,20260419,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,0,137,176,-39,False,True,False,False,False,False,
6F050,6F,17,20260419,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,0,237,176,61,True,False,False,False,False,False,
UK196,UK,9,20260419,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,0,257,208,49,True,False,False,False,False,False,
SJ086,SJ,13,20260419,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,0,225,140,85,True,False,False,False,False,False,
AI134,AI,22,20260419,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,0,235,150,85,True,False,False,False,False,False,
AI043,AI,13,20260419,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,0,249,140,109,True,False,True,False,False,True,severe_delay
UK119,UK,7,20260419,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,0,257,170,87,True,False,False,False,False,False,
SJ181,SJ,6,20260419,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,0,89,170,-81,False,True,False,False,False,False,
AI070,AI,13,20260419,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,0,99,140,-41,False,True,False,False,False,False,
6F233,6F,1,20260418,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,23,237,140,97,True,False,True,True,False,True,severe_delay;overnight
UK013,UK,10,20260418,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,23,180,180,0,False,False,False,True,False,True,overnight
6F015,6F,7,20260418,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,23,168,170,-2,False,False,False,True,False,True,overnight
SJ247,SJ,17,20260418,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,23,245,176,69,True,False,False,True,False,True,overnight
AI067,AI,24,20260418,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,23,213,196,17,False,False,False,True,False,True,overnight
AI211,AI,18,20260418,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,23,107,144,-37,False,True,False,True,False,True,overnight
UK029,UK,17,20260418,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,23,169,176,-7,False,False,False,True,False,True,overnight
SJ200,SJ,8,20260418,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,23,167,157,10,False,False,False,True,False,True,overnight
6F087,6F,19,20260418,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,23,226,177,49,True,False,False,True,False,True,overnight
SJ210,SJ,23,20260418,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,23,213,177,36,True,False,False,True,False,True,overnight
AI101,AI,16,20260418,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,23,183,191,-8,False,False,False,True,False,True,overnight
UK075,UK,28,20260418,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,23,279,132,147,True,False,True,True,False,True,severe_delay;overnight
SJ091,SJ,2,20260418,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,23,97,97,0,False,False,False,True,False,True,overnight
AI251,AI,29,20260418,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,22,44,176,-132,False,True,False,False,False,False,
SJ042,SJ,23,20260418,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,22,222,177,45,True,False,False,True,False,True,overnight
UK126,UK,13,20260418,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,22,86,140,-54,False,True,False,True,False,True,overnight
6F042,6F,24,20260418,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,22,246,196,50,True,False,False,True,False,True,overnight
AI116,AI,12,20260418,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,22,207,174,33,True,False,False,True,False,True,overnight
SJ209,SJ,1,20260418,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,22,221,140,81,True,False,False,True,False,True,overnight
AI123,AI,27,20260418,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,22,146,173,-27,False,False,False,True,False,True,overnight
6F016,6F,22,20260418,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,22,36,150,-114,False,True,False,False,False,False,
UK012,UK,27,20260418,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,22,129,173,-44,False,True,False,True,False,True,overnight
SJ188,SJ,1,20260418,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,22,40,140,-100,False,True,False,False,False,False,
UK096,UK,4,20260418,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,22,115,167,-52,False,True,False,True,False,True,overnight
SJ046,SJ,10,20260418,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,22,204,180,24,False,False,False,True,False,True,overnight
UK081,UK,3,20260418,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,22,60,125,-65,False,True,False,False,False,False,
UK191,UK,26,20260418,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,21,66,177,-111,False,True,False,False,False,False,
6F064,6F,13,20260418,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,21,65,140,-75,False,True,False,False,False,False,
AI005,AI,18,20260418,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,21,47,144,-97,False,True,False,False,False,False,
6F021,6F,5,20260418,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,21,242,219,23,False,False,False,True,False,True,overnight
AI169,AI,13,20260418,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,21,253,140,113,True,False,True,True,False,True,severe_delay;overnight
